Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
232534,B001P2KCXC,A2W86OOOQBWZ38,"Maryland Reader ""Alle""",0,0,5,1208995200,Our Doxies Love these,"It's true, our miniature dachshunds absolutely love these.  They are a special treat for them.  Unfortunately, they go through them fairly quickly, but it's their absolute favorite!"
233573,B0012KK4BC,A1Z54EM24Y40LL,c2,3,4,2,1249257600,Turned down by a turkey junky!,"When you have a cat that craves turkey and basically, all types of poultry, it stands to reason that he should love this one, right?  Well, with a quick flip of the tail and a nose in the air, it quickly went down the garbage disposal after a long argument!  Good thing I only bought one!  Can't understand this at alll either - he loves the Friskies general brand of turkey, but hates it in Fancy Feast.  Same company, you'd think this one would be better, not so!  Anyway, try it for yourself particularly if you have a fussy cat because they're full of protein and vitamins.  One of the best cat foods out there (they put Iams to shame!) for that.  They're healthy foods, improve their energy and coats, and overall health. Just have to pick and choose though because they certainly can surprise you!"
233601,B0012KK4BW,A1Z54EM24Y40LL,c2,0,0,5,1249516800,Great flavor!,"This one certainly is a hit in our house!  It disappeared so fast that I wondered what happened to it!  Great flavor, very high nutritional value for my rescue cat, and the best part is that it doesn't stink up your kitchen!  The price is high here - about six bucks more than what I pay for these loaf packs in the grocery store.  Other than that, highly recommend!"
234403,B002F8FNDY,A20EEWWSFMZ1PN,"bernie ""webviator""",0,0,5,1259107200,A popular product from a major movie,"Although these delicious delicacies can stand on their own merit, they have a know reputation.  Everyone remembers the red stapler from ""Offices Space"" (1999). But only a connoisseur would associate gummy bears with ""Ferris Bueller's Day Off"" (1986). While Ed Rooney (Jeffrey Jones) was making his principal getaway on a school bus, a young lady offered him a gummy bear. It was warm and chewy as she kept them in her pocket.<br /><br />You do not need to keep these animals in your pocket to enjoy them. Just be aware that they may not blend well with temporary fillings. You can just suck on them in that case."
235482,B003CK0XC0,A1Z54EM24Y40LL,c2,0,0,5,1306108800,Been drinking it for years!,"I discovered this tea at work one day and have been drinking it for the past 25 years!  It's just awesome - you don't even need sugar - just some hot water and voila! Instant licorice flavor.  If you're not familiar with Stash's teas, then be sure to give this one a try.  They have wonderful, rich flavored teas, not too strong or too weak.  They come in a zillion varieties and all just equally as good.  Sign up for auto delivery on this one - you'll be back for more.  Highly recommend!"
242359,B001G0NKZA,A1Z54EM24Y40LL,c2,1,1,3,1304467200,Not TOO bad...,"If you've been purchasing this product for awhile now, you've probably noticed that they've added quite a bit more gravy to the product and less meat.  So does the cat!  Mine used to eat this and actually liked it quite a bit but since there's less meat now, they must have done something else too because he will hardly even look at it.  Maybe once a month he'll choke it down but more than that, forget it.  These are pretty pricey but if you have an ocean fish fanatic in your house, then by all means try it.  If not, you might try Friskies ocean fish in the shredded variety.  Mine LOVES that one.  Recommend because of the quality but again, it's up to your cat regarding the taste."
242640,B000F9Z2C2,A1Z54EM24Y40LL,c2,0,0,4,1300060800,LOVE these things!,"I'm a Girl Scout peanut butter cookie junkie, so much so that I have to buy them and put them in the freezer! These guys come close, so if I run out of Girl Scout cookies, these are nearby. I've been buying these for years, about 20 to be exact and even with some changes, they're still very good.  A great tip - if  you love chocolate and peanut butter together, smash these up and sprinkle them on some chocolate ice cream!  Anyway, be sure to try these if you love peanut butter cookies - they're pretty hard to find here in Ohio! Recommend!"
242837,B005K4Q4KG,A1BJHZE41QWBX6,"Sharon Pipke ""Sharon""",0,0,5,1349568000,"Grove Square Hot Cocoa Cups, Milk Chocolate, Single Serve cup for Keurig K-cup brewers, 24 Count","I received the K-cups on time and in execellant condition. I usually drink coffee, but at night the Hot cocoa is good with a snack, just before bed."
243677,B000FPJ6QO,A2W86OOOQBWZ38,"Maryland Reader ""Alle""",0,0,5,1208995200,Our Doxies Love these,"It's true, our miniature dachshunds absolutely love these.  They are a special treat for them.  Unfortunately, they go through them fairly quickly, but it's their absolute favorite!"
247805,B002HQD2FK,A1Z54EM24Y40LL,c2,0,0,5,1338249600,Great for my Persian,"My female is a salmon junkie and this one, by FAR, is her favorite!  The ""Queen"" makes it disappear almost in an instant and well, I just don't see her the rest of the day!  It is a pate, in case that isn't clear, and although she loves it, my male things it just doesn't have enough ""manly"" taste for him and snubs it completely.  So, if you have a salmon lover in the house, give this a try.  The ""Queen"" loves it and since she's the ""Queen,"" she knows everything, right?  It does have more protein than Friskies regular brand and since she was a rescue, it certainly has helped her regain her strength faster. Highly recommend!"
247969,B004T3QMD8,A1Z54EM24Y40LL,c2,1,1,5,1320019200,"Revamped, reformed, completely awesome!","Admittedly, I was quite skeptical when ordering this item because, quite frankly, all of the other International Coffee products I've tried over the past 20 or so years, have literally made me ill.  Possibly because of the 5 pound sack of sugar in every drop but, lo and behold, Maxwell House bought them out and actually made this a great product!  I've had pumpkin lattes at both Starbuck's and Panera Bread and this product, no kidding, rivals them both!  It's honestly better than Starbucks and is almost equal to Panera's.  It's honestly that good and coming from me, you can believe that!  It has a very smooth, creamy top that seems to be from a latte machine (so, how do they do that?).  Just a nice, warm drink on a blustery fall day, not overly flavored with cloves either, just in case you're wondering about that spice.  Clove seems to cause problems with other products with pumpkin, leaving that weird, almost as if you've eaten licorice feeling in your mouth.  In addition, I'd like to know why it makes that popping sound when you put a teaspoon of the product into the water?)<br /><br />The one thing that Maxwell House hasn't solved is the problem they have with dissolving all of the product into the water.  That problem is still there and I suppose you could solve that with an electronic hot beverage mixer such as Mr. Coffee produces.  Also present is problem number 2 with International Coffees: you have to use at least 10 teaspoons to get the stuff to taste like anything.  They haven't changed that yet either.  I used 9 teaspoons in about 8 ounces, if that gives you some idea.  If you drink a mug of about 12-16 ounces, you'll only get about 5 cups out of this package.  Teacups, and I mean the kind that are used in England, you'll get about 20 cups from it.  But our large American mugs are going to require a great number of teaspoons to keep it from tasting like colored water.<br /><br />Other than that, I really like this product - so much so that I'm going out to buy more.  Something I've never done with International Coffee before.  Well done, Maxwell House and as Teddy Roosevelt said years ago, it's ""Good to the last drop."""
248163,B000E1DR4G,A1Z54EM24Y40LL,c2,0,0,2,1203465600,Not the best thing Kraft makes,"I can't really recommend this stuff at all.  The salad dressing is NOT included and they've changed the taste so much from their original, that you cannot even recognize it anymore.  I won't buy it anymore - I used to buy it almost weekly.  Come on Kraft, bring back the original!"
251199,B000JOE224,A1Z54EM24Y40LL,c2,10,10,5,1230336000,AWESOME product!,"Every so often you try a product and wonder, ""why did it take forever for someone to invent these?"" Well, this is that product!  If you've ever had the joy of having fangs come down on your hand while giving medication to a cat, well, try these!  These things are one of ""those"" products that everyone should know about.  My cat has to be on medication for the rest of his life and these things are a true God send.  He LOVES them and never knows there's a pill inside of them.  They have a hole in the center, you place your pill in there, then seal it up, feed it to your cat.  They just think they are getting a treat, not a pill.  It's the consistency of cookie dough so it's like putting a pill in cookie dough and squishing it together.  I just LOVE these things and so does my cat. He already loved the regular Greenies treats and well, this was an obvious solution.  HIGHLY, HIGHLY, HIGHLY RECOMMEND! Great price here too on amazon with the buy 4 get one free thing. Made it cheaper than my local store and WAY cheaper that the vet!"
